first_author,year,title,type,collections,tags,zotero_item_id,evidence_grade,verification_status,claim_use_allowed
,,Transcript of speech delivered by delegation of Islamic Emirate at Moscow Conference - JustPaste.it,webpage,taliban,,ZOT_ac742f02e334,metadata_only,unverified,bibliographic_inventory_only_until_verified
Awan,,Moscow format: India reaches out to the Taliban,webpage,taliban,,ZOT_dd484eeefb30,metadata_only,unverified,bibliographic_inventory_only_until_verified
,,"Israel, China: Beijing Tempts Israel With Money for Development",webpage,BRI-EEU,,ZOT_83931ad1cbc2,metadata_only,unverified,bibliographic_inventory_only_until_verified
Corre,,China’s Rise as a Geoeconomic Influencer: Four European Case Studies,webpage,BRI-EEU,,ZOT_d56e9bce0afb,metadata_only,unverified,bibliographic_inventory_only_until_verified
Zawacki,,Thailand the missing link in China’s Maritime Silk Road,webpage,BRI-EEU,,ZOT_bdb54e68b745,metadata_only,unverified,bibliographic_inventory_only_until_verified
,,China’s Transport Infrastructure Investment in LAC: Five Things to Know – The Dialogue,webpage,BRI-EEU,,ZOT_3ddef8dedf84,metadata_only,unverified,bibliographic_inventory_only_until_verified
YAMADA,,Is China's Belt and Road working? A progress report from eight countries,webpage,BRI-EEU,,ZOT_75ab65079fee,metadata_only,unverified,bibliographic_inventory_only_until_verified
,,"Russia: Taliban, US Officials Held '10 Secret' Meetings in Doha",webpage,taliban,,ZOT_ccd95af40f42,metadata_only,unverified,bibliographic_inventory_only_until_verified
,,Huge expenses on Afghan peace effort achieve little gains,webpage,taliban,,ZOT_40fa2e429c8e,metadata_only,unverified,bibliographic_inventory_only_until_verified
,,Elections rigged systematically in Kandahar: Candidates,webpage,taliban,,ZOT_1dbc73e5409d,metadata_only,unverified,bibliographic_inventory_only_until_verified
,,The China-Pakistan Economic Corridor,webpage,CPEC,,ZOT_e870de37b2a7,metadata_only,unverified,bibliographic_inventory_only_until_verified
Sputnik,,Taliban Will Only Talk to Kabul if Timeline Exists For US Troops' Exit - Moscow,webpage,taliban,,ZOT_ba13cb74982e,metadata_only,unverified,bibliographic_inventory_only_until_verified
,,Afganistan'da Taliban saldırısı: 25 kişi hayatını kaybetti,webpage,taliban,,ZOT_ddf8ce79f364,metadata_only,unverified,bibliographic_inventory_only_until_verified
,,"МИД РФ объяснил, зачем встречался с ""Талибаном"": те требуют вывода войск США из Афганистана",webpage,taliban,,ZOT_128847ce8fec,metadata_only,unverified,bibliographic_inventory_only_until_verified
,,"Alahednews:Afghanistan: Up to 10 Killed, Wounded After Explosion Rocks Kabul",webpage,taliban,,ZOT_36bf57e7dd4a,metadata_only,unverified,bibliographic_inventory_only_until_verified
,,Play more active role in next Taliban meet: Russia to India - Times of India,webpage,taliban,,ZOT_6a89247f63d5,metadata_only,unverified,bibliographic_inventory_only_until_verified
SHAH,,"Suicide bomber in Kabul targets anti-Taliban rally, kills 4",webpage,taliban,,ZOT_4ea69a4b29c6,metadata_only,unverified,bibliographic_inventory_only_until_verified
,,Dutzende Sicherheitskräfte in Westafghanistan von Taliban getötet,webpage,taliban,,ZOT_b3e92c5dc099,metadata_only,unverified,bibliographic_inventory_only_until_verified
,,US special adviser to Afghanistan plans Moscow trip as Taliban gains ground – Kremlin,webpage,taliban,,ZOT_9c07aaba5319,metadata_only,unverified,bibliographic_inventory_only_until_verified
赵思远,,Nation to strengthen cooperation with Russia - World - Chinadaily.com.cn,webpage,BRI-EEU,,ZOT_6a3189347ab0,metadata_only,unverified,bibliographic_inventory_only_until_verified
MENAFN,,Afghanistan- Moscow Peace Conference: A New Twist in Afghan Peace Process,webpage,taliban,,ZOT_8b183a186d7f,metadata_only,unverified,bibliographic_inventory_only_until_verified
Charles,,Trump sanctions on Russia: This is as far from ‘collusion’ as you can get | Fox News,webpage,tweetlinks_TD1,,ZOT_728dc0bd01fc,metadata_only,unverified,bibliographic_inventory_only_until_verified
,,"China Tries to Bring Pakistan, Afghanistan Closer",webpage,Afghanistan,,ZOT_305095caa4f8,metadata_only,unverified,bibliographic_inventory_only_until_verified
Hand,,Belt and Road landmark as first direct freight train arrives in Antwerp from China,webpage,OBOR_train,,ZOT_03d162508ffd,metadata_only,unverified,bibliographic_inventory_only_until_verified
,,"China builds Caribbean energy ties in upstream, LNG and refining",webpage,oilrussiachina,,ZOT_d113e59cc56a,metadata_only,unverified,bibliographic_inventory_only_until_verified
,,BNamericas - China on Trinidad gas export radar,webpage,oilrussiachina,,ZOT_d6f6ebfbdecd,metadata_only,unverified,bibliographic_inventory_only_until_verified
,,"Interview: Expert sees China-built high-speed rail transportation, economic game-changer for Indonesia - Xinhua | English.news.cn",webpage,transportgeography,,ZOT_414bb28924c7,metadata_only,unverified,bibliographic_inventory_only_until_verified
Xinhua,,"Economic Watch: Shanghai-London stock connect, a step forward in China's opening-up - Xinhua | English.news.cn",webpage,economicglobalism,,ZOT_fdb19942185f,metadata_only,unverified,bibliographic_inventory_only_until_verified
,,"U.S. Asking If Uranium Imports From Russia, Central Asia Undermine Security",webpage,uzbekistan,,ZOT_e1947275e25b,metadata_only,unverified,bibliographic_inventory_only_until_verified
akbaryusupov,,Uzbekistan and USA cooperate to counter nuclear smuggling,webpage,uzbekistan,,ZOT_2bb7f8e921db,metadata_only,unverified,bibliographic_inventory_only_until_verified
Diplomat,,How the US Can Give Uzbekistan Options,webpage,uzbekistan,,ZOT_0ed5b6794776,metadata_only,unverified,bibliographic_inventory_only_until_verified
Intelligence,,UzAtom chief explains why Uzbekistan is taking the nuclear route,webpage,uzbekistan,,ZOT_ad9b39c1c039,metadata_only,unverified,bibliographic_inventory_only_until_verified
,,Deepening Central Asian Nonproliferation Partnerships,webpage,uzbekistan,,ZOT_fade3ef3b035,metadata_only,unverified,bibliographic_inventory_only_until_verified
,,Uzbekistan’s nuclear aspirations - Nuclear Engineering International,webpage,uzbekistan,,ZOT_d306a92ae5ff,metadata_only,unverified,bibliographic_inventory_only_until_verified
,,U.S. Provides Radiation Detectors to Uzbekistan | Analysis | NTI,webpage,uzbekistan,,ZOT_ceb63a11a4b2,metadata_only,unverified,bibliographic_inventory_only_until_verified
Diplomat,,Afghanistan: Prospects and Challenges to Regional Connectivity,webpage,transportgeography,,ZOT_038baf33d384,metadata_only,unverified,bibliographic_inventory_only_until_verified
Diplomat,,What is CICA (and Why Does China Care About It)?,webpage,CICA,,ZOT_2773e7358fef,metadata_only,unverified,bibliographic_inventory_only_until_verified
Diplomat,,Making the Belt and Road Environmentally Sustainable,webpage,BRI-EEU,,ZOT_3c1cd2cf5b32,metadata_only,unverified,bibliographic_inventory_only_until_verified
Diplomat,,Will China Undermine Its Own Influence in Southeast Asia Through the Belt and Road?,webpage,BRI-EEU,,ZOT_4f2761f7bfee,metadata_only,unverified,bibliographic_inventory_only_until_verified
,,How China is redrawing the map of world science,webpage,BRI-EEU,,ZOT_c101ca32123f,metadata_only,unverified,bibliographic_inventory_only_until_verified
,,"Opinion | As belt and road investments flow into Indonesia, Chinese firms must learn to navigate culture shock | South China Morning Post",webpage,BRI-EEU,,ZOT_a8657fe65468,metadata_only,unverified,bibliographic_inventory_only_until_verified
,,A Forgotten Italian Port Could Become a Chinese Gateway to Europe - The New York Times,webpage,BRI-EEU,,ZOT_efa11255e775,metadata_only,unverified,bibliographic_inventory_only_until_verified
https://www.youlinmagazine.com,,Beijing's Belt & Road Initiative Drives Globalisation - Mushahid Hussain - Youlin Magazine,webpage,BRI-EEU,,ZOT_d799462dedec,metadata_only,unverified,bibliographic_inventory_only_until_verified
,,Japan to propose G-20 aid rules to check China's Belt and Road,webpage,BRI-EEU,,ZOT_ce85b66d637d,metadata_only,unverified,bibliographic_inventory_only_until_verified
,,Security Council press statement on Taliban offensive | UNAMA,webpage,newspaper,,ZOT_ebce5632c09f,metadata_only,unverified,bibliographic_inventory_only_until_verified
,,"Taliban Suicide Bomber, Gunmen Attack Police HQ in northern Afghanistan",webpage,newspaper,,ZOT_84f57ade8831,metadata_only,unverified,bibliographic_inventory_only_until_verified
,,"Russia, US & China to press Taliban to hold talks with Afghan politicians, civilians",webpage,newspaper,,ZOT_67d6d2cf4c2b,metadata_only,unverified,bibliographic_inventory_only_until_verified
,,"Russia, US, China aim to cajole Taliban into inter-Afghan talks",webpage,newspaper,,ZOT_3cb84592aef3,metadata_only,unverified,bibliographic_inventory_only_until_verified
,,"US agrees with Russia, China on pulling troops from Afghanistan",webpage,newspaper,,ZOT_ddcfd984c215,metadata_only,unverified,bibliographic_inventory_only_until_verified
,,"New Silk Road train link connects Finland, Nordic countries with China",webpage,BRI-EEU,,ZOT_6b4542761af8,metadata_only,unverified,bibliographic_inventory_only_until_verified
,,China to cut subsidies for Europe-bound cargo trains,webpage,BRI-EEU,,ZOT_06ef8e8082ad,metadata_only,unverified,bibliographic_inventory_only_until_verified
,,"As Trump administration negotiates peace with Taliban, some retired U.S. generals see defeat",webpage,taliban,,ZOT_f33d1f881d5f,metadata_only,unverified,bibliographic_inventory_only_until_verified
News,,Trump's bid for hasty Taliban deal risks deja vu in Afghanistan,webpage,taliban,,ZOT_3585e0e24cdc,metadata_only,unverified,bibliographic_inventory_only_until_verified
,,Taliban & Afghan delegates seek end to 18yr war at Moscow peace talks boycotted by US-backed Kabul,webpage,taliban,,ZOT_5347498d1593,metadata_only,unverified,bibliographic_inventory_only_until_verified
,,Talks between Taliban and Afghan opposition to be held in Moscow,webpage,taliban,,ZOT_3f5164c60283,metadata_only,unverified,bibliographic_inventory_only_until_verified
,,US Withdrawal from Afghanistan: Is Peace Possible?,webpage,taliban,,ZOT_17052c48023e,metadata_only,unverified,bibliographic_inventory_only_until_verified
,,Participants in intra-Afghan talks urge withdrawal of all foreign troops from Afghanistan,webpage,taliban,,ZOT_cd9c8e0ebbbe,metadata_only,unverified,bibliographic_inventory_only_until_verified
,,Ghani slams violence against PTM protestors,webpage,taliban,,ZOT_aa0df735e4af,metadata_only,unverified,bibliographic_inventory_only_until_verified
,,Moscow moot wants foreign troops out of Afghanistan,webpage,taliban,,ZOT_c653d8326409,metadata_only,unverified,bibliographic_inventory_only_until_verified
,,"Taliban to meet Afghan politicians, not Ghani in Moscow",webpage,taliban,,ZOT_da347bb3b9fb,metadata_only,unverified,bibliographic_inventory_only_until_verified
,,Taliban talks shift to Moscow with possible U.S.-brokered deal on table,webpage,taliban,,ZOT_49988221a690,metadata_only,unverified,bibliographic_inventory_only_until_verified
,,Taliban demands new constitution for Afghanistan at Moscow talks,webpage,taliban,,ZOT_509d8f560a16,metadata_only,unverified,bibliographic_inventory_only_until_verified
,,Lawmaker: Taliban abduction left her ‘even braver’,webpage,taliban,,ZOT_06eac3126e92,metadata_only,unverified,bibliographic_inventory_only_until_verified
,,PressTV-Iran-Taliban talks: An effort to promote regional peace,webpage,taliban,,ZOT_f9540e547902,metadata_only,unverified,bibliographic_inventory_only_until_verified
,,Afghan government frozen out of Moscow peace talks with the Taliban,webpage,taliban,,ZOT_0c4ec7a9859e,metadata_only,unverified,bibliographic_inventory_only_until_verified
,,"Taliban, Afghan Opposition to Hold Controversial Peace Talks in Moscow",webpage,taliban,,ZOT_c5524d9ec431,metadata_only,unverified,bibliographic_inventory_only_until_verified
,,Spanta Says Discussions On Peace Being Held Behind Closed Doors,webpage,taliban,,ZOT_a8d373db4098,metadata_only,unverified,bibliographic_inventory_only_until_verified
,,Kabul 'regrets' Taliban-Afghan opposition talks in Russia | News | Al Jazeera,webpage,taliban,,ZOT_4d8537ce9f91,metadata_only,unverified,bibliographic_inventory_only_until_verified
,,How can Afghans make peace AND protect women? Meet Ayesha Aziz.,webpage,taliban,,ZOT_6550bae9337a,metadata_only,unverified,bibliographic_inventory_only_until_verified
,,Need a Refresher on the War in Afghanistan? Here Are the Basics - The New York Times,webpage,taliban,,ZOT_39c8ce52a28c,metadata_only,unverified,bibliographic_inventory_only_until_verified
,,"US, Taliban move closer to deal on American troop withdrawal from Afghanistan | Grand Forks Herald",webpage,taliban,,ZOT_350d0f37beb0,metadata_only,unverified,bibliographic_inventory_only_until_verified
,,Afghanistan: Photographer Shah Marai among 31 killed in Kabul blasts - CNN,webpage,taliban,,ZOT_b792f731e7e6,metadata_only,unverified,bibliographic_inventory_only_until_verified
,,"Six Afghan soldiers, nine Taliban militants killed in fresh clash in Sari Pul| APN News",webpage,taliban,,ZOT_4f9b1a872b03,metadata_only,unverified,bibliographic_inventory_only_until_verified
,,"Afghan Taliban appoint Pakistani released prisoner ""Mullah Baradar"" as Chief of Taliban Qatar Office",webpage,taliban,,ZOT_41c903b6e4ed,metadata_only,unverified,bibliographic_inventory_only_until_verified
,,Afghan Official Says Airstrike Kills 16 Civilians | World News | US News,webpage,taliban,,ZOT_6e7573a9e1c9,metadata_only,unverified,bibliographic_inventory_only_until_verified
,,NDS Survivors Of Wardak Attack Vow To Take ‘Revenge’,webpage,taliban,,ZOT_f8f900467877,metadata_only,unverified,bibliographic_inventory_only_until_verified
,,PressTV-US to pull troops home if deal reached with Taliban: Trump,webpage,taliban,,ZOT_2c773809fef6,metadata_only,unverified,bibliographic_inventory_only_until_verified
,,"US-Taliban talks stir hope for peace, fears for women’s rights | Afghanistan News – Daily News Appraisal",webpage,taliban,,ZOT_f49d45808f6d,metadata_only,unverified,bibliographic_inventory_only_until_verified
,,A Timeline of the U.S. War in Afghanistan,webpage,taliban,,ZOT_29efa66e4e69,metadata_only,unverified,bibliographic_inventory_only_until_verified
,,U.S. and Taliban Edge Toward Deal to End America’s Longest War - The New York Times,webpage,taliban,,ZOT_bbd812f0f14f,metadata_only,unverified,bibliographic_inventory_only_until_verified
,,"New Taliban Negotiator Seen as Sign That This Time, Afghan Peace Talks Are Serious - The New York Times",webpage,taliban,,ZOT_a51a879c9bd8,metadata_only,unverified,bibliographic_inventory_only_until_verified
,,Opinion | Robert A. Pape: A new strategy for Afghanistan - The Boston Globe,webpage,taliban,,ZOT_0a0ce104138b,metadata_only,unverified,bibliographic_inventory_only_until_verified
,,"US envoy defends Taliban peace talks, Trump says deal means Afghanistan withdrawal",webpage,taliban,,ZOT_6842518c3a16,metadata_only,unverified,bibliographic_inventory_only_until_verified
,,Big Breakthrough in Afghanistan endgame with Afghan Taliban emerging victorious,webpage,taliban,,ZOT_9ca2073e3966,metadata_only,unverified,bibliographic_inventory_only_until_verified
,,Mapping Taliban Control in Afghanistan | FDD's Long War Journal,webpage,taliban,,ZOT_327f7dcb2669,metadata_only,unverified,bibliographic_inventory_only_until_verified
