first_author,year,title,type,collections,tags
,,Afghan Women Fear Peace With Taliban May Mean War on Them - The New York Times,webpage,taliban,
,,Afghanistan President Responds to US-Taliban Peace Progress | Time,webpage,taliban,
,,Iranian Media: US Helped ISIS Commanders To Escape From Taliban Prison In Afghanistan,webpage,taliban,
,,The real challenge for Afghanistan isn’t negotiating with the Taliban - The Washington Post,webpage,taliban,
,,Former US ambassador to Afghanistan calls US framework with Taliban 'a surrender negotiation' - CNNPolitics,webpage,taliban,
,,"US, Taliban May Have Reached Accord on Troop Exit, VOA Told",webpage,taliban,
,,The Taliban has failed to recapture Afghanistan after 17 years of war – and this is why | The Independent,webpage,taliban,
,,US and Taliban reach 'agreement in principle' on Afghanistan peace deal,webpage,taliban,
,,Afghanistan's post 9/11 generation wary of any future with the Taliban | Reuters,webpage,taliban,
,,Taliban Talks Raise Question of What U.S. Withdrawal From Afghanistan Could Mean - The New York Times,webpage,taliban,
,,What a peace deal with the Taliban could mean for women in Afghanistan,webpage,taliban,
